,date,open,high,low,close,volume
4126,2010-04-06,2585.661,2590.416,2561.459,2577.426,6490150400
4127,2010-04-07,2575.957,2580.761,2558.473,2571.4,6161472800
4128,2010-04-08,2566.593,2567.191,2538.568,2544.309,6730199200
4129,2010-04-09,2545.153,2568.335,2541.422,2568.075,6180948000
4130,2010-04-12,2575.441,2578.757,2548.964,2562.79,7968259200
4131,2010-04-13,2563.215,2594.087,2530.831,2582.089,8073359200
4132,2010-04-14,2585.629,2594.496,2573.561,2593.861,6306531200
4133,2010-04-15,2595.707,2613.742,2574.203,2599.248,6275995200
4134,2010-04-16,2596.563,2596.563,2560.684,2570.776,4673438400
4135,2010-04-19,2545.766,2545.766,2453.143,2454.919,6773233600
4136,2010-04-20,2453.954,2471.801,2421.689,2458.674,5652646400
4137,2010-04-21,2462.79,2507.054,2452.517,2506.385,6823658400
4138,2010-04-22,2496.498,2507.204,2466.344,2485.668,6805730400
4139,2010-04-23,2483.513,2502.642,2458.092,2467.651,6010135200
4140,2010-04-26,2473.367,2481.664,2455.053,2458.542,5233712000
4141,2010-04-27,2452.332,2452.332,2367.066,2399.416,6135528400
4142,2010-04-28,2380.881,2409.591,2363.899,2396.841,4930002000
4143,2010-04-29,2406.377,2418.152,2359.422,2359.671,5081856000
4144,2010-04-30,2356.168,2365.312,2309.43,2354.5,5094353600
4145,2010-05-04,2318.375,2356.265,2308.674,2336.179,3688938400
4146,2010-05-05,2312.239,2353.343,2285.714,2353.343,5115636800
4147,2010-05-06,2341.89,2341.89,2251.26,2256.354,5071957200
4148,2010-05-07,2209.77,2239.715,2188.999,2204.987,5083788400
4149,2010-05-10,2207.406,2225.836,2166.084,2207.431,4644200800
4150,2010-05-11,2245.989,2251.207,2165.567,2171.666,4850365600
4151,2010-05-12,2156.32,2181.32,2122.144,2157.785,4366774400
4152,2010-05-13,2158.597,2208.651,2147.65,2207.868,4283063600
4153,2010-05-14,2194.157,2215.629,2183.016,2204.214,4095298000
4154,2010-05-17,2177.576,2177.576,2090.548,2091.544,4591109600
4155,2010-05-18,2086.022,2125.419,2064.287,2117.539,4350528800
4156,2010-05-19,2109.605,2145.973,2090.161,2118.764,4029076000
4157,2010-05-20,2107.163,2136.502,2093.823,2096.628,3772272400
4158,2010-05-21,2040.265,2118.291,2030.249,2117.606,4667634800
4159,2010-05-24,2126.555,2197.206,2126.555,2191.049,5987392000
4160,2010-05-25,2177.104,2180.301,2141.084,2153.587,5137103200
4161,2010-05-26,2149.736,2168.359,2140.141,2151.765,3859411200
4162,2010-05-27,2149.445,2193.542,2124.529,2187.34,5157927200
4163,2010-05-28,2207.286,2213.578,2176.866,2189.51,5000437600
4164,2010-05-31,2184.196,2199.615,2133.729,2134.602,4501415200
4165,2010-06-01,2123.467,2143.305,2082.319,2113.657,4175348000
4166,2010-06-02,2106.214,2123.078,2078.918,2122.518,3564810400
4167,2010-06-03,2122.915,2140.721,2104.131,2104.907,4037904800
4168,2010-06-04,2094.841,2112.261,2086.82,2109.518,3330358200
4169,2010-06-07,2072.195,2089.019,2061.418,2080.201,3827812400
4170,2010-06-08,2078.711,2097.29,2070.239,2089.319,3722245600
4171,2010-06-09,2095.953,2139.391,2082.567,2137.515,5279673200
4172,2010-06-10,2124.733,2139.805,2119.052,2128.085,4150920000
4173,2010-06-11,2138.739,2152.356,2130.429,2135.054,3937587600
4174,2010-06-17,2151.52,2156.45,2117.098,2117.4,3165004200
4175,2010-06-18,2114.073,2115.299,2063.073,2069.251,3705651600
4176,2010-06-21,2066.612,2120.247,2052.291,2119.4,3726499200
4177,2010-06-22,2114.39,2130.003,2109.408,2122.112,3366626400
4178,2010-06-23,2111.045,2123.353,2087.169,2105.208,3075846600
4179,2010-06-24,2103.915,2115.808,2093.933,2100.831,2592668800
4180,2010-06-25,2094.133,2101.66,2069.971,2084.394,2649750800
4181,2010-06-28,2082.016,2087.048,2058.527,2064.701,2232562800
4182,2010-06-29,2064.756,2071.075,1975.785,1977.007,3725322400
4183,2010-06-30,1963.141,1963.472,1936.447,1950.69,3005747600
4184,2010-07-01,1949.065,1963.788,1923.347,1925.93,2654448600
4185,2010-07-02,1922.603,1929.644,1871.844,1926.45,3610666000
4186,2010-07-05,1906.792,1922.205,1887.642,1909.551,2552092800
4187,2010-07-06,1904.746,1945.902,1902.285,1944.466,3205873600
4188,2010-07-07,1945.08,1957.263,1933.643,1956.785,3142804000
4189,2010-07-08,1964.108,1967.703,1940.516,1952.106,2943881200
4190,2010-07-09,1953.378,2013.95,1939.745,2003.426,4645197600
4191,2010-07-12,2002.991,2024.112,1993.983,2016.923,4178760000
4192,2010-07-13,2000.581,2000.581,1975.658,1984.319,3642872400
4193,2010-07-14,1990.036,2021.66,1990.036,2004.428,3988337600
4194,2010-07-15,2001.23,2017.247,1968.125,1969.075,3507953600
4195,2010-07-16,1961.194,1972.115,1937.393,1970.196,3280561200
4196,2010-07-19,1945.269,2018.296,1938.049,2012.557,4303699200
4197,2010-07-20,2012.961,2063.557,2012.608,2063.32,6287404800
4198,2010-07-21,2063.48,2089.143,2055.441,2070.476,6405993200
4199,2010-07-22,2063.37,2091.581,2059.694,2090.996,5272814000
4200,2010-07-23,2095.226,2103.92,2076.113,2096.692,5285743200
4201,2010-07-26,2099.886,2116.412,2086.599,2115.091,4968648800
4202,2010-07-27,2109.887,2117.141,2095.43,2105.199,4627514000
4203,2010-07-28,2103.297,2155.998,2096.985,2153.819,6527733200
4204,2010-07-29,2155.909,2178.556,2149.75,2171.456,7249146400
4205,2010-07-30,2168.766,2170.097,2144.025,2165.876,5222284400
4206,2010-08-02,2165.477,2197.348,2163.65,2193.922,6223703200
4207,2010-08-03,2201.542,2206.41,2159.238,2159.573,6990252800
4208,2010-08-04,2154.175,2175.751,2127.958,2175.334,6382055200
4209,2010-08-05,2173.69,2183.046,2153.13,2165.112,6290122000
4210,2010-08-06,2163.01,2200.745,2148.557,2200.389,6744889600
4211,2010-08-09,2200.321,2220.376,2196.491,2219.738,6771789600
4212,2010-08-10,2219.823,2223.639,2149.529,2150.545,7121310400
4213,2010-08-11,2142.719,2170.504,2139.788,2159.1,4546920000
4214,2010-08-12,2139.951,2161.154,2127.489,2132.563,4905320000
4215,2010-08-13,2133.89,2166.124,2127.71,2165.615,4661168400
4216,2010-08-16,2165.387,2219.017,2159.674,2215.836,6552459600
4217,2010-08-17,2218.576,2232.107,2212.067,2227.161,6471164800
4218,2010-08-18,2229.106,2238.072,2210.964,2225.101,6146037600
4219,2010-08-19,2229.217,2264.987,2222.617,2251.568,6821513600
4220,2010-08-20,2240.873,2243.929,2195.33,2201.103,6080194000
4221,2010-08-23,2198.33,2212.84,2190.975,2199.39,4762609600
4222,2010-08-24,2196.326,2226.667,2176.014,2212.129,5965213600
4223,2010-08-25,2197.817,2210.263,2165.063,2166.149,5846586400
4224,2010-08-26,2174.564,2185.388,2160.757,2173.398,4430174400
4225,2010-08-27,2171.957,2184.758,2159.541,2182.771,3954838400
4226,2010-08-30,2193.322,2230.256,2192.795,2229.188,6161353200
4227,2010-08-31,2223.223,2231.432,2212.98,2226.285,6318092800
4228,2010-09-01,2228.284,2242.284,2189.605,2208.121,7199630400
4229,2010-09-02,2226.858,2248.373,2220.061,2244.706,7330306400
4230,2010-09-03,2246.907,2252.328,2223.996,2246.002,7469766400
4231,2010-09-06,2257.163,2283.027,2250.456,2278.193,8058120000
4232,2010-09-07,2279.293,2289.668,2265.325,2283.656,6528539200
4233,2010-09-08,2275.925,2294.461,2268.293,2293.909,6406853200
4234,2010-09-09,2298.467,2298.988,2255.094,2258.492,7558869600
4235,2010-09-10,2260.208,2273.98,2235.341,2270.632,6896695200
4236,2010-09-13,2273.639,2303.115,2272.903,2297.214,6947289600
4237,2010-09-14,2302.834,2309.94,2290.418,2301.229,7103538400
4238,2010-09-15,2302.175,2302.175,2264.713,2270.636,7270784000
4239,2010-09-16,2262.96,2267.325,2207.688,2224.328,6339410400
4240,2010-09-17,2228.055,2240.637,2217.132,2225.839,4658379600
4241,2010-09-20,2227.625,2232.584,2197.249,2210.13,4371648000
4242,2010-09-21,2213.09,2221.098,2201.53,2213.584,3352698800
4243,2010-09-27,2221.823,2256.243,2221.823,2255.819,4448594800
4244,2010-09-28,2256.384,2260.074,2243.662,2247.784,5438741600
4245,2010-09-29,2247.519,2274.723,2244.823,2251.934,5200725200
4246,2010-09-30,2241.855,2289.547,2239.498,2289.335,4893076800
4247,2010-10-08,2317.096,2381.153,2316.839,2370.461,7442865600
4248,2010-10-11,2392.126,2436.129,2392.126,2421.475,11154166400
4249,2010-10-12,2413.933,2476.414,2400.361,2474.229,9648090400
4250,2010-10-13,2474.746,2493.301,2446.429,2474.283,10292987200
4251,2010-10-14,2493.276,2506.466,2453.89,2479.04,10664624800
4252,2010-10-15,2461.796,2536.118,2455.178,2530.393,10910388800
4253,2010-10-18,2536.327,2555.338,2489.042,2497.955,12675099200
4254,2010-10-19,2497.054,2555.372,2487.807,2554.283,9220220000
4255,2010-10-20,2490.785,2586.194,2484.477,2550.704,10729051200
4256,2010-10-21,2561.407,2579.674,2535.467,2558.17,8833396800
4257,2010-10-22,2552.973,2579.731,2543.298,2561.778,8889101600
4258,2010-10-25,2567.971,2639.516,2558.867,2639.379,11072746400
4259,2010-10-26,2662.784,2670.26,2620.435,2642.102,11370952800
4260,2010-10-27,2636.416,2637.674,2589.284,2595.866,10232656800
4261,2010-10-28,2587.907,2604.104,2571.518,2585.438,8124702400
4262,2010-10-29,2587.852,2600.581,2567.239,2592.42,8210748800
4263,2010-11-01,2603.896,2673.98,2603.896,2673.569,10987545600
4264,2010-11-02,2683.053,2718.439,2663.319,2665.751,13143064000
4265,2010-11-03,2665.027,2672.211,2623.648,2627.053,10004893600
4266,2010-11-04,2632.625,2691.583,2632.625,2690.873,9803166400
4267,2010-11-05,2739.477,2750.133,2703.62,2719.083,11688505600
4268,2010-11-08,2730.198,2753.901,2715.585,2753.193,11378956000
4269,2010-11-09,2753.841,2753.841,2718.143,2741.094,10650835200
4270,2010-11-10,2730.958,2747.101,2718.447,2737.693,10161552800
4271,2010-11-11,2731.262,2833.939,2730.137,2781.009,12255408000
4272,2010-11-12,2753.532,2803.469,2631.49,2637.354,13085652000
4273,2010-11-15,2638.019,2659.004,2601.999,2645.243,8370731200
4274,2010-11-16,2639.236,2646.33,2515.282,2523.377,10006205600
4275,2010-11-17,2473.077,2507.475,2437.279,2451.724,7247756800
4276,2010-11-18,2468.372,2492.345,2442.655,2482.33,5712715600
4277,2010-11-19,2498.251,2509.995,2429.074,2509.807,7034156800
4278,2010-11-22,2485.152,2535.225,2475.473,2515.77,7533170400
4279,2010-11-23,2503.942,2503.942,2421.881,2459.242,6679124800
4280,2010-11-24,2445.657,2514.353,2445.207,2513.76,6566530400
4281,2010-11-25,2535.144,2553.85,2519.276,2550.692,7387504800
4282,2010-11-26,2544.553,2554.92,2512.864,2531.984,6695750400
4283,2010-11-29,2522.408,2539.719,2504.736,2529.597,6244800000
4284,2010-11-30,2530.068,2546.096,2427.794,2496.689,8364138400
4285,2010-12-01,2484.206,2504.611,2469.118,2492.718,5016456800
4286,2010-12-02,2527.582,2535.41,2503.937,2505.248,5957397600
4287,2010-12-03,2508.545,2515.221,2483.824,2502.097,4882942400
4288,2010-12-06,2513.566,2530.798,2490.672,2517.021,4709969600
4289,2010-12-07,2503.562,2550.028,2469.84,2541.892,4871096000
4290,2010-12-08,2533.65,2550.576,2517.952,2521.842,5035587600
4291,2010-12-09,2510.892,2525.059,2481.304,2484.72,5517920800
4292,2010-12-10,2470.884,2522.348,2463.335,2512.133,4553867200
4293,2010-12-13,2524.742,2603.265,2520.903,2601.704,7154885600
4294,2010-12-14,2607.657,2611.753,2591.338,2606.942,6758180800
4295,2010-12-15,2605.707,2619.373,2588.333,2595.324,5991655600
4296,2010-12-16,2593.739,2612.662,2580.916,2586.731,4763584400
4297,2010-12-17,2583.583,2587.806,2569.543,2582.149,4186592800
4298,2010-12-20,2590.616,2601.955,2490.631,2544.869,6633070400
4299,2010-12-21,2551.273,2587.964,2541.029,2585.938,5581517600
4300,2010-12-22,2597.726,2604.57,2555.066,2566.177,5433897200
4301,2010-12-23,2563.268,2573.656,2530.873,2535.723,4699736000
4302,2010-12-24,2523.621,2532.208,2488.589,2506.93,4109289600
4303,2010-12-27,2506.907,2554.798,2446.376,2456.492,5007372000
4304,2010-12-28,2443.864,2449.838,2401.186,2416.118,4274355600
4305,2010-12-29,2418.604,2436.571,2406.98,2435.398,3287412800
4306,2010-12-30,2436.979,2452.325,2415.985,2444.936,3642294800
4307,2010-12-31,2443.383,2496.93,2443.383,2496.563,4462766000
4308,2011-01-04,2516.794,2545.453,2507.837,2542.703,6153166000
4309,2011-01-05,2520.615,2544.097,2511.392,2536.086,5927711600
4310,2011-01-06,2536.784,2551.439,2515.863,2522.483,4776324800
4311,2011-01-07,2518.013,2542.89,2497.973,2513.482,5628832800
4312,2011-01-10,2511.012,2520.981,2468.354,2472.897,4748204000
4313,2011-01-11,2464.971,2483.117,2443.182,2476.89,4225112400
4314,2011-01-12,2485.942,2497.629,2459.078,2486.402,3845771200
4315,2011-01-13,2497.145,2505.806,2478.065,2496.192,3984748000
4316,2011-01-14,2485.46,2485.46,2445.755,2460.108,4412276800
4317,2011-01-17,2443.388,2454.844,2383.806,2389.698,4959341600
4318,2011-01-18,2377.824,2398.12,2364.741,2389.583,3193880000
4319,2011-01-19,2389.045,2446.504,2382.757,2446.317,4472916800
4320,2011-01-20,2441.908,2441.908,2365.058,2366.294,5038998800
4321,2011-01-21,2354.185,2419.873,2351.85,2394.12,5123500800
4322,2011-01-24,2395.133,2420.863,2372.365,2376.282,4675042000
4323,2011-01-25,2370.579,2377.039,2332.486,2346.898,3995538400
4324,2011-01-26,2345.289,2380.254,2344.598,2379.393,3461540000
4325,2011-01-27,2364.185,2433.877,2352.576,2425.618,5622108000
4326,2011-01-28,2418.032,2442.065,2415.049,2435.494,4687040400
4327,2011-01-31,2436.802,2480.243,2435.584,2479.483,5148250000
4328,2011-02-01,2487.358,2501.047,2481.541,2494.855,4264292000
4329,2011-02-09,2473.529,2499.043,2459.389,2470.036,5099445600
4330,2011-02-10,2463.64,2514.503,2453.057,2513.939,5776943200
4331,2011-02-11,2512.296,2531.177,2505.322,2521.268,5962112800
4332,2011-02-14,2521.58,2585.742,2521.436,2577.03,7635976000
4333,2011-02-15,2578.853,2620.336,2572.215,2585.915,8105351200
4334,2011-02-16,2581.975,2617.702,2572.896,2617.144,7306354400
4335,2011-02-17,2624.329,2634.189,2602.256,2624.829,7692803200
4336,2011-02-18,2623.779,2623.779,2586.034,2594.351,6849340000
4337,2011-02-21,2586.523,2637.024,2584.479,2635.724,6781312000
4338,2011-02-22,2650.363,2656.683,2564.089,2570.078,8660660000
4339,2011-02-23,2557.869,2582.87,2552.175,2577.345,6649836000
4340,2011-02-24,2578.96,2605.293,2573.843,2592.814,6412756400
4341,2011-02-25,2590.718,2595.988,2560.003,2587.613,5904436800
4342,2011-02-28,2589.863,2614.777,2573.094,2614.478,6611538800
4343,2011-03-01,2615.894,2633.161,2605.975,2623.541,7328782400
4344,2011-03-02,2612.816,2623.633,2583.671,2614.155,7087723200
4345,2011-03-03,2619.223,2623.8,2586.471,2589.76,7062741600
4346,2011-03-04,2587.934,2626.865,2582.95,2626.049,6143510400
4347,2011-03-07,2636.93,2695.197,2636.93,2690.447,8521196800
4348,2011-03-08,2691.819,2696.046,2670.981,2694.58,7055272000
4349,2011-03-09,2693.991,2702.087,2680.642,2694.698,7183713600
4350,2011-03-10,2688.481,2688.481,2654.799,2659.216,6885023200
4351,2011-03-11,2643.282,2668.775,2632.921,2639.64,6747679200
4352,2011-03-14,2631.319,2647.466,2621.22,2646.034,7328833600
4353,2011-03-15,2635.758,2635.758,2559.417,2608.365,9278475200
4354,2011-03-16,2605.118,2648.691,2605.118,2645.421,8298705600
4355,2011-03-17,2621.95,2664.298,2605.063,2621.551,8692256800
4356,2011-03-18,2646.342,2656.935,2626.233,2630.261,6120336400
4357,2011-03-21,2639.709,2652.674,2617.6,2629.952,5750069600
4358,2011-03-22,2638.504,2642.727,2600.617,2632.269,5510184800
4359,2011-03-23,2635.471,2660.737,2626.593,2659.906,6355119200
4360,2011-03-24,2661.885,2678.652,2657.934,2661.389,6536708800
4361,2011-03-25,2660.897,2693.6,2659.909,2686.656,7717528800
4362,2011-03-28,2691.562,2710.587,2685.193,2690.768,8905060000
4363,2011-03-29,2683.988,2689.644,2643.474,2650.579,9308632800
4364,2011-03-30,2646.11,2666.342,2631.188,2654.392,7262467200
4365,2011-03-31,2652.386,2659.077,2614.541,2630.038,6592318800
4366,2011-04-01,2635.324,2660.682,2616.61,2660.035,5559467600
4367,2011-04-06,2655.176,2681.216,2648.6,2678.16,6803433600
4368,2011-04-07,2681.559,2692.264,2672.369,2688.079,7249644800
4369,2011-04-08,2686.181,2718.837,2680.562,2717.746,6779308000
4370,2011-04-11,2727.661,2750.316,2711.409,2714.806,8631653600
4371,2011-04-12,2704.213,2729.461,2688.813,2709.041,8285300800
4372,2011-04-13,2693.495,2724.555,2676.554,2724.216,6640078000
4373,2011-04-14,2722.752,2726.093,2706.371,2712.584,6762859200
4374,2011-04-15,2707.862,2725.628,2681.659,2707.946,7118138400
4375,2011-04-18,2700.217,2727.719,2697.167,2718.932,7759680000
4376,2011-04-19,2702.677,2702.677,2666.806,2670.166,8615830400
4377,2011-04-20,2676.066,2689.871,2667.801,2679.036,7207592000
4378,2011-04-21,2692.942,2704.185,2686.076,2702.213,7225085600
4379,2011-04-22,2701.623,2707.732,2681.533,2688.165,6958234400
4380,2011-04-25,2680.557,2681.727,2634.767,2635.113,6900719200
4381,2011-04-26,2627.938,2639.787,2600.923,2606.738,5274926000
4382,2011-04-27,2612.767,2625.324,2571.321,2587.632,6034507200
4383,2011-04-28,2599.652,2604.358,2535.336,2536.894,5698531200
4384,2011-04-29,2538.89,2576.134,2538.89,2574.996,4090332400
4385,2011-05-03,2576.45,2598.059,2555.306,2597.565,5126528800
4386,2011-05-04,2583.553,2583.553,2524.545,2531.779,6041572800
4387,2011-05-05,2521.523,2535.435,2510.851,2529.262,5080421600
4388,2011-05-06,2495.471,2535.093,2484.32,2517.842,5175649600
4389,2011-05-09,2521.879,2544.526,2521.879,2534.013,4716769600
4390,2011-05-10,2539.517,2550.528,2530.516,2549.926,4669566400
4391,2011-05-11,2551.663,2555.558,2529.538,2543.818,5267324800
4392,2011-05-12,2524.208,2534.582,2502.508,2503.498,5859575600
4393,2011-05-13,2506.615,2526.362,2489.427,2525.716,5071280400
4394,2011-05-16,2521.074,2532.252,2508.196,2509.894,4736095600
4395,2011-05-17,2506.865,2530.758,2483.131,2512.662,5453687600
4396,2011-05-18,2505.958,2531.109,2504.339,2526.359,4526980400
4397,2011-05-19,2533.823,2538.375,2513.927,2516.014,4575041600
4398,2011-05-20,2514.897,2519.35,2503.333,2514.713,4234932000
4399,2011-05-23,2510.347,2510.347,2433.294,2436.723,5569488000
4400,2011-05-24,2426.814,2434.549,2401.624,2430.121,4429674400
4401,2011-05-25,2427.966,2436.935,2415.823,2422.518,4319408800
4402,2011-05-26,2434.692,2443.835,2409.432,2411.025,4797373200
4403,2011-05-27,2414.624,2420.217,2380.209,2381.221,4850856400
4404,2011-05-30,2377.557,2394.804,2358.916,2364.286,3743928000
4405,2011-05-31,2364.988,2406.558,2362.584,2405.679,4086971600
4406,2011-06-01,2398.153,2413.754,2389.856,2411.589,3985451600
